DATE_ID,ORDER_ID,ORDER_DATE,MONTH_NUM,MONTH_NAME,QUARTER,YEAR_
3916,1447283676,7/18/18,7,Jul,3,2018
3917,1447185808,4/25/18,4,Apr,2,2018
3918,1447215400,1/27/18,1,Jan,1,2018
3919,1447185802,5/22/18,5,May,2,2018
3920,1447283763,6/15/18,6,Jun,2,2018
3921,1447367904,1/6/18,1,Jan,1,2018
3922,1447185801,12/25/18,12,Dec,4,2018
3923,1447302771,10/8/18,10,Oct,4,2018
3924,1447150703,9/5/18,9,Sep,3,2018
3925,1447356668,3/14/18,3,Mar,1,2018
3926,1447356753,6/11/18,6,Jun,2,2018
3927,1447266943,12/13/18,12,Dec,4,2018
3928,1447283665,12/31/18,12,Dec,4,2018
3929,1447283784,11/25/18,11,Nov,4,2018
3930,1447185805,7/12/18,7,Jul,3,2018
3931,1447150753,1/22/18,1,Jan,1,2018
3932,1447185800,7/28/18,7,Jul,3,2018
3933,1447344849,8/10/18,8,Aug,3,2018
3934,1447283764,4/26/18,4,Apr,2,2018
3935,1447185809,5/4/18,5,May,2,2018
3936,1447283668,4/9/18,4,Apr,2,2018
3937,1447283695,3/16/18,3,Mar,1,2018
3938,1447283664,10/16/18,10,Oct,4,2018
3939,1447367969,5/7/18,5,May,2,2018
3940,1447367968,12/5/18,12,Dec,4,2018
3941,1447344848,1/29/18,1,Jan,1,2018
3942,1447165431,9/1/18,9,Sep,3,2018
3943,1447185762,8/18/18,8,Aug,3,2018
3944,1447283694,3/19/18,3,Mar,1,2018
3945,1447367966,4/1/18,4,Apr,2,2018
3946,1447185804,10/2/18,10,Oct,4,2018
3947,1447266840,6/18/18,6,Jun,2,2018
3948,1447344847,7/13/18,7,Jul,3,2018
3949,1447283755,5/30/18,5,May,2,2018
3950,1447367967,10/12/18,10,Oct,4,2018
3951,1447283669,10/26/18,10,Oct,4,2018
3952,1447389200,2/11/18,2,Feb,1,2018
3953,1447334181,4/2/18,4,Apr,2,2018
3954,1447389179,2/13/18,2,Feb,1,2018
3955,1447283737,6/28/18,6,Jun,2,2018
3956,1447389178,4/3/18,4,Apr,2,2018
3957,1447283700,10/16/18,10,Oct,4,2018
3958,1447391521,1/16/18,1,Jan,1,2018
3959,1447155769,4/10/18,4,Apr,2,2018
3960,1447185807,7/17/18,7,Jul,3,2018
3961,1447389171,7/8/18,7,Jul,3,2018
3962,1447200083,5/3/18,5,May,2,2018
3963,1447206395,1/20/18,1,Jan,1,2018
3964,1447212847,9/12/18,9,Sep,3,2018
3965,1447283693,11/1/18,11,Nov,4,2018
3966,1447192337,6/8/18,6,Jun,2,2018
3967,1447392336,6/11/18,6,Jun,2,2018
3968,1447323837,10/23/18,10,Oct,4,2018
3969,1447302785,3/3/18,3,Mar,1,2018
3970,1447215475,1/2/18,1,Jan,1,2018
3971,1447283724,11/3/18,11,Nov,4,2018
3972,1447346618,10/30/18,10,Oct,4,2018
3973,1447227184,3/12/18,3,Mar,1,2018
3974,1447149417,6/20/18,6,Jun,2,2018
3975,1447146924,1/24/18,1,Jan,1,2018
3976,1447198886,7/27/18,7,Jul,3,2018
3977,1447185886,4/14/18,4,Apr,2,2018
3978,1447149403,1/3/18,1,Jan,1,2018
3979,1447185889,10/29/18,10,Oct,4,2018
3980,1447224517,12/27/18,12,Dec,4,2018
3981,1447206405,3/21/18,3,Mar,1,2018
3982,1447204443,8/9/18,8,Aug,3,2018
3983,1447227185,8/15/18,8,Aug,3,2018
3984,1447204442,10/10/18,10,Oct,4,2018
3985,1447224516,7/27/18,7,Jul,3,2018
3986,1447206404,9/20/18,9,Sep,3,2018
3987,1447198885,6/14/18,6,Jun,2,2018
3988,1447192323,6/2/18,6,Jun,2,2018
3989,1447183524,8/6/18,8,Aug,3,2018
3990,1447224515,7/7/18,7,Jul,3,2018
3991,1447327213,9/1/18,9,Sep,3,2018
3992,1447168915,9/29/18,9,Sep,3,2018
3993,1447286517,4/12/18,4,Apr,2,2018
3994,1447296230,3/27/18,3,Mar,1,2018
3995,1447173640,4/14/18,4,Apr,2,2018
3996,1447171068,7/11/18,7,Jul,3,2018
3997,1447242501,12/27/18,12,Dec,4,2018
3998,1447207599,3/18/18,3,Mar,1,2018
3999,1447225591,12/22/18,12,Dec,4,2018
4000,1447292176,12/16/18,12,Dec,4,2018
4001,1447146542,2/26/18,2,Feb,1,2018
4002,1447402644,12/19/18,12,Dec,4,2018
4003,1447207598,11/29/18,11,Nov,4,2018
4004,1447315899,10/20/18,10,Oct,4,2018
4005,1447252646,5/20/18,5,May,2,2018
4006,1447159957,6/9/18,6,Jun,2,2018
4007,1447216641,3/5/18,3,Mar,1,2018
4008,1447394123,2/8/18,2,Feb,1,2018
4009,1447216599,6/11/18,6,Jun,2,2018
4010,1447193641,1/8/18,1,Jan,1,2018
4011,1447332587,4/13/18,4,Apr,2,2018
4012,1447357731,10/7/18,10,Oct,4,2018
4013,1447357729,12/5/18,12,Dec,4,2018
4014,1447371871,1/15/18,1,Jan,1,2018
4015,1447198333,9/22/18,9,Sep,3,2018
4016,1447315832,7/2/18,7,Jul,3,2018
4017,1447389451,6/28/18,6,Jun,2,2018
4018,1447152803,8/28/18,8,Aug,3,2018
4019,1447214049,2/24/18,2,Feb,1,2018
4020,1447252645,3/2/18,3,Mar,1,2018
4021,1447211353,5/24/18,5,May,2,2018
4022,1447288725,10/2/18,10,Oct,4,2018
4023,1447152773,11/15/18,11,Nov,4,2018
4024,1447364608,10/1/18,10,Oct,4,2018
4025,1447364609,5/24/18,5,May,2,2018
4026,1447406299,7/26/18,7,Jul,3,2018
4027,1447364607,6/19/18,6,Jun,2,2018
4028,1447275700,6/19/18,6,Jun,2,2018
4029,1447177714,10/31/18,10,Oct,4,2018
4030,1447390676,2/13/18,2,Feb,1,2018
4031,1447290159,6/7/18,6,Jun,2,2018
4032,1447228664,4/28/18,4,Apr,2,2018
4033,1447238422,11/11/18,11,Nov,4,2018
4034,1447323833,4/5/18,4,Apr,2,2018
4035,1447401808,12/8/18,12,Dec,4,2018
4036,1447406586,6/26/18,6,Jun,2,2018
4037,1447406585,1/10/18,1,Jan,1,2018
4038,1447368543,11/24/18,11,Nov,4,2018
4039,1447364484,3/14/18,3,Mar,1,2018
4040,1447400660,9/10/18,9,Sep,3,2018
4041,1447364606,12/5/18,12,Dec,4,2018
4042,1447267343,4/7/18,4,Apr,2,2018
4043,1447210180,1/12/18,1,Jan,1,2018
4044,1447210181,1/28/18,1,Jan,1,2018
4045,1447266988,8/5/18,8,Aug,3,2018
4046,1447218573,10/1/18,10,Oct,4,2018
4047,1447228575,3/7/18,3,Mar,1,2018
4048,1447218546,1/23/18,1,Jan,1,2018
4049,1447321364,7/10/18,7,Jul,3,2018
4050,1447393092,8/24/18,8,Aug,3,2018
4051,1447390580,8/14/18,8,Aug,3,2018
4052,1447210179,8/23/18,8,Aug,3,2018
4053,1447169798,6/14/18,6,Jun,2,2018
4054,1447206386,2/17/18,2,Feb,1,2018
4055,1447218547,11/21/18,11,Nov,4,2018
4056,1447259851,2/22/18,2,Feb,1,2018
4057,1447265703,7/2/18,7,Jul,3,2018
4058,1447326052,1/3/18,1,Jan,1,2018
4059,1447259850,8/14/18,8,Aug,3,2018
4060,1447323779,5/9/18,5,May,2,2018
4061,1447424607,10/11/18,10,Oct,4,2018
4062,1447302790,10/13/18,10,Oct,4,2018
4063,1447218543,1/28/18,1,Jan,1,2018
4064,1447300381,5/30/18,5,May,2,2018
4065,1447300383,11/4/18,11,Nov,4,2018
4066,1447424606,7/29/18,7,Jul,3,2018
4067,1447218541,4/7/18,4,Apr,2,2018
4068,1447300173,11/30/18,11,Nov,4,2018
4069,1447300178,3/11/18,3,Mar,1,2018
4070,1447287557,8/12/18,8,Aug,3,2018
4071,1447278857,8/5/18,8,Aug,3,2018
4072,1447300176,11/13/18,11,Nov,4,2018
4073,1447218542,5/30/18,5,May,2,2018
4074,1447177713,3/28/18,3,Mar,1,2018
4075,1447243690,7/13/18,7,Jul,3,2018
4076,1447218548,3/11/18,3,Mar,1,2018
4077,1447283871,8/6/18,8,Aug,3,2018
4078,1447337716,5/16/18,5,May,2,2018
4079,1447300172,1/28/18,1,Jan,1,2018
4080,1447210182,4/20/18,4,Apr,2,2018
4081,1447337709,12/5/18,12,Dec,4,2018
4082,1447177718,10/29/18,10,Oct,4,2018
4083,1447321413,6/9/18,6,Jun,2,2018
4084,1447369018,8/9/18,8,Aug,3,2018
4085,1447328782,6/9/18,6,Jun,2,2018
4086,1447271617,2/22/18,2,Feb,1,2018
4087,1447336315,8/22/18,8,Aug,3,2018
4088,1447358449,10/19/18,10,Oct,4,2018
4089,1447288339,1/21/18,1,Jan,1,2018
4090,1447402064,8/23/18,8,Aug,3,2018
4091,1447175822,10/18/18,10,Oct,4,2018
4092,1447206587,4/18/18,4,Apr,2,2018
4093,1447250247,2/28/18,2,Feb,1,2018
4094,1447303421,6/2/18,6,Jun,2,2018
4095,1447216729,6/21/18,6,Jun,2,2018
4096,1447358504,3/29/18,3,Mar,1,2018
4097,1447159865,8/14/18,8,Aug,3,2018
4098,1447405366,3/8/18,3,Mar,1,2018
4099,1447405365,9/12/18,9,Sep,3,2018
4100,1447159961,4/25/18,4,Apr,2,2018
4101,1447369540,10/4/18,10,Oct,4,2018
4102,1447244451,1/24/18,1,Jan,1,2018
4103,1447203017,1/26/18,1,Jan,1,2018
4104,1447281471,1/19/18,1,Jan,1,2018
4105,1447219197,11/28/18,11,Nov,4,2018
4106,1447227172,12/15/18,12,Dec,4,2018
4107,1447258855,6/13/18,6,Jun,2,2018
4108,1447194888,3/31/18,3,Mar,1,2018
4109,1447385441,8/22/18,8,Aug,3,2018
4110,1447326071,5/14/18,5,May,2,2018
4111,1447149382,12/20/18,12,Dec,4,2018
4112,1447203018,12/2/18,12,Dec,4,2018
4113,1447216712,8/15/18,8,Aug,3,2018
4114,1447303091,12/26/18,12,Dec,4,2018
4115,1447402084,2/18/18,2,Feb,1,2018
4116,1447323839,11/21/18,11,Nov,4,2018
4117,1447165147,4/10/18,4,Apr,2,2018
4118,1447165149,8/5/18,8,Aug,3,2018
4119,1447206539,9/29/18,9,Sep,3,2018
4120,1447402085,10/26/18,10,Oct,4,2018
4121,1447206542,6/20/18,6,Jun,2,2018
4122,1447265689,10/24/18,10,Oct,4,2018
4123,1447166587,11/21/18,11,Nov,4,2018
4124,1447336325,10/14/18,10,Oct,4,2018
4125,1447160019,6/3/18,6,Jun,2,2018
4126,1447238312,9/20/18,9,Sep,3,2018
4127,1447216660,9/18/18,9,Sep,3,2018
4128,1447404919,12/4/18,12,Dec,4,2018
4129,1447298100,2/22/18,2,Feb,1,2018
4130,1447371636,3/17/18,3,Mar,1,2018
4131,1447340776,8/26/18,8,Aug,3,2018
4132,1447169614,5/20/18,5,May,2,2018
4133,1447288046,6/24/18,6,Jun,2,2018
4134,1447169615,5/22/18,5,May,2,2018
4135,1447288045,10/1/18,10,Oct,4,2018
4136,1447336327,7/16/18,7,Jul,3,2018
4137,1447405438,6/5/18,6,Jun,2,2018
4138,1447405426,7/24/18,7,Jul,3,2018
4139,1447265688,6/3/18,6,Jun,2,2018
4140,1447270173,4/29/18,4,Apr,2,2018
4141,1447153543,12/10/18,12,Dec,4,2018
4142,1447379245,8/30/18,8,Aug,3,2018
4143,1447175680,5/13/18,5,May,2,2018
4144,1447281454,5/22/18,5,May,2,2018
4145,1447159959,8/7/18,8,Aug,3,2018
4146,1447357761,3/6/18,3,Mar,1,2018
4147,1447293742,7/21/18,7,Jul,3,2018
4148,1447250682,7/17/18,7,Jul,3,2018
4149,1447357763,2/4/18,2,Feb,1,2018
4150,1447315620,5/11/18,5,May,2,2018
4151,1447175818,4/7/18,4,Apr,2,2018
4152,1447172947,4/30/18,4,Apr,2,2018
4153,1447172853,4/30/18,4,Apr,2,2018
4154,1447312174,12/30/18,12,Dec,4,2018
4155,1447154437,12/23/18,12,Dec,4,2018
4156,1447172852,2/13/18,2,Feb,1,2018
4157,1447304687,12/16/18,12,Dec,4,2018
4158,1447149310,8/4/18,8,Aug,3,2018
4159,1447357776,12/29/18,12,Dec,4,2018
4160,1447304686,2/4/18,2,Feb,1,2018
4161,1447214051,11/11/18,11,Nov,4,2018
4162,1447214068,2/3/18,2,Feb,1,2018
4163,1447172851,2/10/18,2,Feb,1,2018
4164,1447388776,7/31/18,7,Jul,3,2018
4165,1447369509,8/2/18,8,Aug,3,2018
4166,1447369508,1/18/18,1,Jan,1,2018
4167,1447315619,11/6/18,11,Nov,4,2018
4168,1447332527,2/25/18,2,Feb,1,2018
4169,1447159870,7/27/18,7,Jul,3,2018
4170,1447315629,12/20/18,12,Dec,4,2018
4171,1447315628,10/6/18,10,Oct,4,2018
4172,1447214052,2/27/18,2,Feb,1,2018
4173,1447321352,11/2/18,11,Nov,4,2018
4174,1447320027,10/3/18,10,Oct,4,2018
4175,1447172946,11/3/18,11,Nov,4,2018
4176,1447321351,12/16/18,12,Dec,4,2018
4177,1447350618,11/5/18,11,Nov,4,2018
4178,1447153544,1/25/18,1,Jan,1,2018
4179,1447185860,1/24/18,1,Jan,1,2018
4180,1447172948,8/8/18,8,Aug,3,2018
4181,1447214069,1/14/18,1,Jan,1,2018
4182,1447288746,5/1/18,5,May,2,2018
4183,1447193510,1/19/18,1,Jan,1,2018
4184,1447287922,1/20/18,1,Jan,1,2018
4185,1447249175,12/9/18,12,Dec,4,2018
4186,1447159964,12/12/18,12,Dec,4,2018
4187,1447329440,8/12/18,8,Aug,3,2018
4188,1447288744,12/7/18,12,Dec,4,2018
4189,1447193640,1/21/18,1,Jan,1,2018
4190,1447152804,10/20/18,10,Oct,4,2018
4191,1447303434,6/16/18,6,Jun,2,2018
4192,1447357778,1/9/18,1,Jan,1,2018
4193,1447196676,12/9/18,12,Dec,4,2018
4194,1447265729,9/17/18,9,Sep,3,2018
4195,1447303433,7/3/18,7,Jul,3,2018
4196,1447290146,5/10/18,5,May,2,2018
4197,1447375288,7/31/18,7,Jul,3,2018
4198,1447369506,9/10/18,9,Sep,3,2018
4199,1447206586,6/29/18,6,Jun,2,2018
4200,1447402056,1/24/18,1,Jan,1,2018
4201,1447244430,4/14/18,4,Apr,2,2018
4202,1447266962,8/26/18,8,Aug,3,2018
4203,1447357777,1/14/18,1,Jan,1,2018
4204,1447320239,11/26/18,11,Nov,4,2018
4205,1447401986,11/30/18,11,Nov,4,2018
4206,1447159851,8/31/18,8,Aug,3,2018
4207,1447334363,10/17/18,10,Oct,4,2018
4208,1447401988,4/7/18,4,Apr,2,2018
4209,1447159894,6/20/18,6,Jun,2,2018
4210,1447175817,6/25/18,6,Jun,2,2018
4211,1447265647,7/14/18,7,Jul,3,2018
4212,1447216669,3/29/18,3,Mar,1,2018
4213,1447266942,1/26/18,1,Jan,1,2018
4214,1447258856,10/23/18,10,Oct,4,2018
4215,1447196780,1/24/18,1,Jan,1,2018
4216,1447238359,4/25/18,4,Apr,2,2018
4217,1447334397,10/13/18,10,Oct,4,2018
4218,1447238361,8/4/18,8,Aug,3,2018
4219,1447369504,8/31/18,8,Aug,3,2018
4220,1447288745,4/14/18,4,Apr,2,2018
4221,1447394186,8/3/18,8,Aug,3,2018
4222,1447396989,4/4/18,4,Apr,2,2018
4223,1447401809,5/30/18,5,May,2,2018
4224,1447329164,8/12/18,8,Aug,3,2018
4225,1447291531,2/13/18,2,Feb,1,2018
4226,1447163014,7/8/18,7,Jul,3,2018
4227,1447291533,6/29/18,6,Jun,2,2018
4228,1447325208,1/29/18,1,Jan,1,2018
4229,1447163015,2/2/18,2,Feb,1,2018
4230,1447149342,1/18/18,1,Jan,1,2018
4231,1447159920,11/28/18,11,Nov,4,2018
4232,1447149341,1/19/18,1,Jan,1,2018
4233,1447159921,10/27/18,10,Oct,4,2018
4234,1447146801,2/14/18,2,Feb,1,2018
4235,1447405427,12/27/18,12,Dec,4,2018
4236,1447291532,5/4/18,5,May,2,2018
4237,1447369195,5/31/18,5,May,2,2018
4238,1447225223,3/7/18,3,Mar,1,2018
4239,1447232285,4/15/18,4,Apr,2,2018
4240,1447292283,2/3/18,2,Feb,1,2018
4241,1447266648,3/22/18,3,Mar,1,2018
4242,1447400282,9/30/18,9,Sep,3,2018
4243,1447408694,10/10/18,10,Oct,4,2018
4244,1447205142,10/4/18,10,Oct,4,2018
4245,1447288798,1/23/18,1,Jan,1,2018
4246,1447291614,1/28/18,1,Jan,1,2018
4247,1447226829,8/1/18,8,Aug,3,2018
4248,1447408693,1/12/18,1,Jan,1,2018
4249,1447299386,12/5/18,12,Dec,4,2018
4250,1447265524,3/18/18,3,Mar,1,2018
4251,1447304637,1/12/18,1,Jan,1,2018
4252,1447400280,8/29/18,8,Aug,3,2018
4253,1447167728,12/17/18,12,Dec,4,2018
4254,1447295510,9/25/18,9,Sep,3,2018
4255,1447345007,7/18/18,7,Jul,3,2018
4256,1447144658,7/24/18,7,Jul,3,2018
4257,1447391528,4/15/18,4,Apr,2,2018
4258,1447241614,4/17/18,4,Apr,2,2018
4259,1447144417,2/1/18,2,Feb,1,2018
4260,1447145263,11/13/18,11,Nov,4,2018
4261,1447411608,7/25/18,7,Jul,3,2018
4262,1447329755,12/13/18,12,Dec,4,2018
4263,1447391529,5/24/18,5,May,2,2018
4264,1447267046,3/15/18,3,Mar,1,2018
4265,1447295514,3/25/18,3,Mar,1,2018
4266,1447382542,9/24/18,9,Sep,3,2018
4267,1447144657,4/7/18,4,Apr,2,2018
4268,1447329754,7/8/18,7,Jul,3,2018
4269,1447237191,5/24/18,5,May,2,2018
4270,1447329458,6/28/18,6,Jun,2,2018
4271,1447373166,6/1/18,6,Jun,2,2018
4272,1447348989,9/22/18,9,Sep,3,2018
4273,1447237190,10/31/18,10,Oct,4,2018
4274,1447267039,6/7/18,6,Jun,2,2018
4275,1447295518,7/17/18,7,Jul,3,2018
4276,1447144655,12/5/18,12,Dec,4,2018
4277,1447382545,3/6/18,3,Mar,1,2018
4278,1447144654,7/21/18,7,Jul,3,2018
4279,1447382544,3/20/18,3,Mar,1,2018
4280,1447360926,4/13/18,4,Apr,2,2018
4281,1447382547,3/1/18,3,Mar,1,2018
4282,1447305237,3/23/18,3,Mar,1,2018
4283,1447382546,1/18/18,1,Jan,1,2018
4284,1447345011,12/23/18,12,Dec,4,2018
4285,1447410957,3/11/18,3,Mar,1,2018
4286,1447345010,9/10/18,9,Sep,3,2018
4287,1447360919,5/30/18,5,May,2,2018
4288,1447317053,9/10/18,9,Sep,3,2018
4289,1447382549,7/26/18,7,Jul,3,2018
4290,1447267040,3/11/18,3,Mar,1,2018
4291,1447317052,11/21/18,11,Nov,4,2018
4292,1447295519,10/31/18,10,Oct,4,2018
4293,1447382548,9/17/18,9,Sep,3,2018
4294,1447339803,7/12/18,7,Jul,3,2018
4295,1447242897,2/5/18,2,Feb,1,2018
4296,1447317054,5/16/18,5,May,2,2018
4297,1447295520,9/15/18,9,Sep,3,2018
4298,1447149404,9/10/18,9,Sep,3,2018
4299,1447374423,5/24/18,5,May,2,2018
4300,1447149405,3/28/18,3,Mar,1,2018
4301,1447348793,10/30/18,10,Oct,4,2018
4302,1447267042,9/10/18,9,Sep,3,2018
4303,1447348792,2/28/18,2,Feb,1,2018
4304,1447305238,7/19/18,7,Jul,3,2018
4305,1447220219,12/18/18,12,Dec,4,2018
4306,1447267041,10/10/18,10,Oct,4,2018
4307,1447348990,12/22/18,12,Dec,4,2018
4308,1447392209,8/4/18,8,Aug,3,2018
4309,1447348991,10/5/18,10,Oct,4,2018
4310,1447392210,12/31/18,12,Dec,4,2018
4311,1447334104,12/7/18,12,Dec,4,2018
4312,1447349662,11/13/18,11,Nov,4,2018
4313,1447191827,7/20/18,7,Jul,3,2018
4314,1447168264,11/28/18,11,Nov,4,2018
4315,1447334103,1/22/18,1,Jan,1,2018
4316,1447349661,11/26/18,11,Nov,4,2018
4317,1447191826,2/10/18,2,Feb,1,2018
4318,1447168265,3/31/18,3,Mar,1,2018
4319,1447349664,6/10/18,6,Jun,2,2018
4320,1447349663,7/18/18,7,Jul,3,2018
4321,1447305821,11/20/18,11,Nov,4,2018
4322,1447339006,6/28/18,6,Jun,2,2018
4323,1447361715,1/17/18,1,Jan,1,2018
4324,1447260495,6/13/18,6,Jun,2,2018
4325,1447295509,11/15/18,11,Nov,4,2018
4326,1447170622,11/14/18,11,Nov,4,2018
4327,1447170508,5/3/18,5,May,2,2018
4328,1447381144,9/23/18,9,Sep,3,2018
4329,1447326520,3/16/18,3,Mar,1,2018
4330,1447317048,11/20/18,11,Nov,4,2018
4331,1447360923,7/19/18,7,Jul,3,2018
4332,1447305231,8/8/18,8,Aug,3,2018
4333,1447220694,5/14/18,5,May,2,2018
4334,1447361714,7/8/18,7,Jul,3,2018
4335,1447305236,4/7/18,4,Apr,2,2018
4336,1447411611,9/20/18,9,Sep,3,2018
4337,1447185850,3/24/18,3,Mar,1,2018
4338,1447200761,10/23/18,10,Oct,4,2018
4339,1447167736,1/18/18,1,Jan,1,2018
4340,1447187874,8/2/18,8,Aug,3,2018
4341,1447348987,6/20/18,6,Jun,2,2018
4342,1447136687,12/2/18,12,Dec,4,2018
4343,1447149406,12/27/18,12,Dec,4,2018
4344,1447410497,1/25/18,1,Jan,1,2018
4345,1447392208,8/5/18,8,Aug,3,2018
4346,1447200833,12/10/18,12,Dec,4,2018
4347,1447410498,8/15/18,8,Aug,3,2018
4348,1447403229,10/11/18,10,Oct,4,2018
4349,1447150729,11/13/18,11,Nov,4,2018
4350,1447370095,10/19/18,10,Oct,4,2018
4351,1447178896,7/6/18,7,Jul,3,2018
4352,1447242378,6/10/18,6,Jun,2,2018
4353,1447220221,4/2/18,4,Apr,2,2018
4354,1447178895,6/7/18,6,Jun,2,2018
4355,1447242380,11/20/18,11,Nov,4,2018
4356,1447178894,2/13/18,2,Feb,1,2018
4357,1447178893,11/18/18,11,Nov,4,2018
4358,1447242379,7/11/18,7,Jul,3,2018
4359,1447229596,8/24/18,8,Aug,3,2018
4360,1447165447,3/12/18,3,Mar,1,2018
4361,1447167003,6/12/18,6,Jun,2,2018
4362,1447125806,6/24/18,6,Jun,2,2018
4363,1447160938,1/4/18,1,Jan,1,2018
4364,1447167005,5/9/18,5,May,2,2018
4365,1447167004,11/1/18,11,Nov,4,2018
4366,1447178898,9/7/18,9,Sep,3,2018
4367,1447391524,6/2/18,6,Jun,2,2018
4368,1447178897,1/9/18,1,Jan,1,2018
4369,1447305233,12/10/18,12,Dec,4,2018
4370,1447144656,4/2/18,4,Apr,2,2018
4371,1447200236,9/3/18,9,Sep,3,2018
4372,1447227183,4/12/18,4,Apr,2,2018
4373,1447411610,1/30/18,1,Jan,1,2018
4374,1447407297,1/1/18,1,Jan,1,2018
4375,1447352666,10/22/18,10,Oct,4,2018
4376,1447408913,2/12/18,2,Feb,1,2018
4377,1447411613,4/22/18,4,Apr,2,2018
4378,1447241613,11/17/18,11,Nov,4,2018
4379,1447144418,5/29/18,5,May,2,2018
4380,1447144419,1/1/18,1,Jan,1,2018
4381,1447403233,5/6/18,5,May,2,2018
4382,1447295515,12/20/18,12,Dec,4,2018
4383,1447339806,12/15/18,12,Dec,4,2018
4384,1447403232,12/8/18,12,Dec,4,2018
4385,1447352441,1/31/18,1,Jan,1,2018
4386,1447317047,6/13/18,6,Jun,2,2018
4387,1447178900,11/9/18,11,Nov,4,2018
4388,1447360922,5/24/18,5,May,2,2018
4389,1447326519,1/26/18,1,Jan,1,2018
4390,1447178899,8/30/18,8,Aug,3,2018
4391,1447360924,5/3/18,5,May,2,2018
4392,1447305230,8/13/18,8,Aug,3,2018
4393,1447391531,5/11/18,5,May,2,2018
4394,1447317050,2/24/18,2,Feb,1,2018
4395,1447295517,6/21/18,6,Jun,2,2018
4396,1447167731,4/30/18,4,Apr,2,2018
4397,1447167730,3/31/18,3,Mar,1,2018
4398,1447317051,7/6/18,7,Jul,3,2018
4399,1447158864,12/4/18,12,Dec,4,2018
4400,1447345006,6/4/18,6,Jun,2,2018
4401,1447208420,4/19/18,4,Apr,2,2018
4402,1447345005,9/17/18,9,Sep,3,2018
4403,1447352440,8/24/18,8,Aug,3,2018
4404,1447411612,10/12/18,10,Oct,4,2018
4405,1447201971,4/8/18,4,Apr,2,2018
4406,1447403133,9/11/18,9,Sep,3,2018
4407,1447391478,11/19/18,11,Nov,4,2018
4408,1447167734,6/18/18,6,Jun,2,2018
4409,1447339807,9/11/18,9,Sep,3,2018
4410,1447295516,12/19/18,12,Dec,4,2018
4411,1447167733,6/14/18,6,Jun,2,2018
4412,1447339805,4/24/18,4,Apr,2,2018
4413,1447284948,3/22/18,3,Mar,1,2018
4414,1447267047,7/22/18,7,Jul,3,2018
4415,1447305234,11/1/18,11,Nov,4,2018
4416,1447305235,5/3/18,5,May,2,2018
4417,1447317046,4/20/18,4,Apr,2,2018
4418,1447352442,8/27/18,8,Aug,3,2018
4419,1447200762,4/10/18,4,Apr,2,2018
4420,1447410054,7/19/18,7,Jul,3,2018
4421,1447373159,9/10/18,9,Sep,3,2018
4422,1447373158,2/27/18,2,Feb,1,2018
4423,1447374431,1/22/18,1,Jan,1,2018
4424,1447373157,5/1/18,5,May,2,2018
4425,1447281277,7/29/18,7,Jul,3,2018
4426,1447293681,12/1/18,12,Dec,4,2018
4427,1447170174,10/13/18,10,Oct,4,2018
4428,1447389468,6/14/18,6,Jun,2,2018
4429,1447284401,7/8/18,7,Jul,3,2018
4430,1447284402,1/13/18,1,Jan,1,2018
4431,1447389467,11/12/18,11,Nov,4,2018
4432,1447170175,10/16/18,10,Oct,4,2018
4433,1447284400,1/28/18,1,Jan,1,2018
4434,1447204330,8/12/18,8,Aug,3,2018
4435,1447392958,7/16/18,7,Jul,3,2018
4436,1447343587,6/29/18,6,Jun,2,2018
4437,1447343586,9/9/18,9,Sep,3,2018
4438,1447386498,12/5/18,12,Dec,4,2018
4439,1447298347,3/8/18,3,Mar,1,2018
4440,1447393143,1/22/18,1,Jan,1,2018
4441,1447281276,1/21/18,1,Jan,1,2018
4442,1447281278,1/7/18,1,Jan,1,2018
4443,1447183451,5/11/18,5,May,2,2018
4444,1447146802,5/17/18,5,May,2,2018
4445,1447300148,5/27/18,5,May,2,2018
4446,1447365253,1/20/18,1,Jan,1,2018
4447,1447265593,6/30/18,6,Jun,2,2018
4448,1447281348,10/8/18,10,Oct,4,2018
4449,1447183450,3/17/18,3,Mar,1,2018
4450,1447365252,6/8/18,6,Jun,2,2018
4451,1447196658,11/20/18,11,Nov,4,2018
4452,1447300147,11/24/18,11,Nov,4,2018
4453,1447206291,5/18/18,5,May,2,2018
4454,1447350791,4/3/18,4,Apr,2,2018
4455,1447302840,4/28/18,4,Apr,2,2018
4456,1447262163,3/28/18,3,Mar,1,2018
4457,1447310719,5/15/18,5,May,2,2018
4458,1447287695,4/5/18,4,Apr,2,2018
4459,1447227169,7/9/18,7,Jul,3,2018
4460,1447310718,5/24/18,5,May,2,2018
4461,1447347949,7/20/18,7,Jul,3,2018
4462,1447231564,5/2/18,5,May,2,2018
4463,1447231563,7/28/18,7,Jul,3,2018
4464,1447183405,10/7/18,10,Oct,4,2018
4465,1447183402,8/28/18,8,Aug,3,2018
4466,1447183404,8/6/18,8,Aug,3,2018
4467,1447183403,8/1/18,8,Aug,3,2018
4468,1447204426,4/6/18,4,Apr,2,2018
4469,1447348039,10/13/18,10,Oct,4,2018
4470,1447204425,10/15/18,10,Oct,4,2018
4471,1447348038,11/10/18,11,Nov,4,2018
4472,1447300216,8/21/18,8,Aug,3,2018
4473,1447300215,2/14/18,2,Feb,1,2018
4474,1447187016,6/17/18,6,Jun,2,2018
4475,1447163017,6/17/18,6,Jun,2,2018
4476,1447163018,9/4/18,9,Sep,3,2018
